'Elapsed time','FHR','UC'
2750.000,0.000,27.000
2750.250,119.250,27.000
2750.500,119.250,28.500
2750.750,121.750,29.500
2751.000,121.750,28.500
2751.250,121.500,27.500
2751.500,121.500,27.000
2751.750,121.500,28.000
2752.000,121.500,28.500
2752.250,121.750,28.500
2752.500,121.750,28.000
2752.750,126.250,29.000
2753.000,131.250,30.000
2753.250,131.250,28.500
2753.500,131.250,28.500
2753.750,131.250,29.000
2754.000,131.500,30.000
2754.250,131.500,29.500
2754.500,132.000,28.500
2754.750,131.750,28.500
2755.000,131.750,28.500
2755.250,132.750,27.500
2755.500,132.750,27.500
2755.750,136.750,27.500
2756.000,136.750,26.000
2756.250,140.250,24.500
2756.500,142.000,24.000
2756.750,142.000,23.500
2757.000,142.500,23.500
2757.250,142.500,23.500
2757.500,142.250,22.000
2757.750,141.000,21.500
2758.000,141.000,21.000
2758.250,138.250,21.000
2758.500,138.250,21.500
2758.750,134.250,20.000
2759.000,134.250,19.500
2759.250,133.500,19.500
2759.500,131.500,20.000
2759.750,131.500,20.500
2760.000,132.000,20.500
2760.250,132.000,20.000
2760.500,131.250,19.000
2760.750,131.250,20.000
2761.000,132.750,21.000
2761.250,132.750,20.000
2761.500,130.750,20.000
2761.750,130.750,19.500
2762.000,129.250,20.000
2762.250,129.250,21.000
2762.500,129.250,21.500
2762.750,130.250,20.000
2763.000,130.250,19.500
2763.250,131.750,19.500
2763.500,131.750,19.500
2763.750,132.750,20.500
2764.000,132.500,21.500
2764.250,132.500,20.000
2764.500,132.500,19.000
2764.750,132.500,19.000
2765.000,135.000,19.500
2765.250,135.000,20.000
2765.500,138.500,19.500
2765.750,138.500,19.500
2766.000,142.500,19.000
2766.250,145.000,19.000
2766.500,145.000,20.000
2766.750,144.750,21.000
2767.000,144.750,18.500
2767.250,145.750,19.000
2767.500,144.000,18.500
2767.750,144.000,18.000
2768.000,144.250,18.000
2768.250,144.250,18.500
2768.500,143.750,19.000
2768.750,143.750,19.000
2769.000,143.750,18.500
2769.250,143.250,19.000
2769.500,143.250,18.500
2769.750,143.000,18.000
2770.000,143.250,19.000
2770.250,143.250,19.000
2770.500,142.750,19.500
2770.750,142.750,19.000
2771.000,140.000,20.500
2771.250,140.000,19.000
2771.500,140.500,18.000
2771.750,137.500,17.500
2772.000,137.500,16.500
2772.250,137.500,15.500
2772.500,137.500,16.000
2772.750,137.500,16.000
2773.000,137.500,15.500
2773.250,138.000,14.500
2773.500,137.500,14.000
2773.750,137.500,13.500
2774.000,138.250,15.000
2774.250,138.250,17.000
2774.500,138.250,18.500
2774.750,138.250,19.000
2775.000,138.250,21.500
2775.250,138.500,23.000
2775.500,138.500,22.500
2775.750,138.250,25.500
2776.000,138.250,27.000
2776.250,136.750,27.500
2776.500,135.500,27.500
2776.750,135.500,27.000
2777.000,135.000,27.000
2777.250,135.000,27.000
2777.500,135.000,28.500
2777.750,135.000,28.500
2778.000,134.500,27.000
2778.250,134.500,25.500
2778.500,135.750,25.000
2778.750,136.500,25.000
2779.000,136.500,25.500
2779.250,136.250,26.000
2779.500,136.250,25.000
2779.750,136.750,24.000
2780.000,136.750,23.500
2780.250,135.750,24.000
2780.500,136.750,25.000
2780.750,136.750,25.500
2781.000,137.500,24.500
2781.250,137.500,25.000
2781.500,138.000,25.500
2781.750,138.000,25.500
2782.000,138.750,25.000
2782.250,138.250,25.000
2782.500,138.250,25.500
2782.750,138.750,29.500
2783.000,138.750,32.000
2783.250,138.250,34.500
2783.500,139.750,35.000
2783.750,139.750,31.500
2784.000,142.500,31.000
2784.250,142.500,30.500
2784.500,143.000,30.500
2784.750,143.000,30.500
2785.000,140.750,31.000
2785.250,140.750,31.500
2785.500,146.000,33.500
2785.750,140.750,35.500
2786.000,140.750,36.500
2786.250,139.750,35.500
2786.500,141.250,32.500
2786.750,141.250,31.500
2787.000,141.000,31.000
2787.250,141.000,31.000
2787.500,141.750,31.500
2787.750,140.250,31.500
2788.000,140.250,33.000
2788.250,140.750,33.500
2788.500,140.750,34.500
2788.750,140.500,34.500
2789.000,142.250,33.000
2789.250,142.250,32.500
2789.500,142.500,31.500
2789.750,142.500,32.000
2790.000,143.500,32.000
2790.250,144.750,32.000
2790.500,144.750,35.000
2790.750,143.750,39.000
2791.000,143.750,41.000
2791.250,143.750,36.500
2791.500,143.500,34.500
2791.750,143.500,33.500
2792.000,143.250,33.500
2792.250,143.250,34.000
2792.500,143.000,35.000
2792.750,143.000,35.500
2793.000,140.750,35.500
2793.250,138.500,35.500
2793.500,138.500,35.000
2793.750,137.000,34.000
2794.000,137.000,33.000
2794.250,138.750,32.500
2794.500,138.750,31.500
2794.750,140.250,33.000
2795.000,141.500,34.500
2795.250,141.500,35.000
2795.500,141.500,35.000
2795.750,139.500,41.500
2796.000,139.500,45.000
2796.250,139.500,40.500
2796.500,139.500,34.500
2796.750,139.500,33.000
2797.000,139.500,34.500
2797.250,139.500,34.500
2797.500,139.500,33.500
2797.750,139.500,33.000
2798.000,139.500,33.500
2798.250,139.500,34.500
2798.500,139.250,33.500
2798.750,139.250,32.500
2799.000,0.000,30.500
2799.250,0.000,30.500
2799.500,0.000,31.000
2799.750,0.000,32.000
2800.000,0.000,34.500
2800.250,0.000,35.500
2800.500,0.000,35.000
2800.750,0.000,35.000
2801.000,135.500,35.000
2801.250,135.500,35.500
2801.500,135.500,36.000
2801.750,135.500,37.000
2802.000,136.000,38.500
2802.250,136.000,40.500
2802.500,135.750,40.500
2802.750,135.750,41.000
2803.000,135.750,41.500
2803.250,135.750,42.500
2803.500,135.750,41.500
2803.750,135.000,43.000
2804.000,135.000,51.500
2804.250,135.500,53.500
2804.500,135.750,54.000
2804.750,135.750,50.500
2805.000,136.750,53.500
2805.250,136.750,56.000
2805.500,137.500,58.000
2805.750,137.500,59.000
2806.000,138.000,58.500
2806.250,138.000,55.500
2806.500,140.250,57.500
2806.750,141.000,58.500
2807.000,141.000,57.500
2807.250,140.750,58.500
2807.500,140.750,58.500
2807.750,140.750,59.500
2808.000,139.750,60.500
2808.250,139.750,55.500
2808.500,142.000,56.500
2808.750,142.000,60.000
2809.000,140.000,59.000
2809.250,140.000,60.000
2809.500,140.000,57.000
2809.750,140.000,56.000
2810.000,140.000,62.500
2810.250,140.000,68.000
2810.500,140.000,66.000
2810.750,139.750,57.000
2811.000,139.750,65.000
2811.250,139.750,66.500
2811.500,139.750,64.000
2811.750,136.500,62.000
2812.000,134.500,60.500
2812.250,134.500,60.500
2812.500,124.750,61.500
2812.750,124.750,63.000
2813.000,124.750,66.500
2813.250,124.750,62.000
2813.500,124.750,61.000
2813.750,124.750,63.500
2814.000,124.750,70.500
2814.250,124.750,70.500
2814.500,124.750,68.000
2814.750,124.750,70.000
2815.000,124.750,76.000
2815.250,124.750,74.500
2815.500,0.000,75.000
2815.750,0.000,75.500
2816.000,0.000,80.000
2816.250,0.000,86.000
2816.500,0.000,82.500
2816.750,140.750,78.500
2817.000,140.750,75.000
2817.250,136.750,77.000
2817.500,136.750,85.500
2817.750,139.750,77.500
2818.000,139.750,71.000
2818.250,139.250,71.500
2818.500,139.750,65.000
2818.750,139.750,59.000
2819.000,139.500,59.000
2819.250,139.500,56.000
2819.500,139.500,56.500
2819.750,139.500,52.500
2820.000,139.750,50.000
2820.250,139.750,53.500
2820.500,139.750,53.000
2820.750,139.750,54.000
2821.000,139.750,69.500
2821.250,139.750,72.500
2821.500,140.000,66.000
2821.750,140.000,60.000
2822.000,139.750,60.000
2822.250,139.750,54.000
2822.500,139.750,51.500
2822.750,139.750,60.000
2823.000,139.750,60.500
2823.250,139.750,60.000
2823.500,139.750,55.000
2823.750,139.750,52.000
2824.000,0.000,44.500
2824.250,0.000,43.500
2824.500,0.000,39.000
2824.750,0.000,34.500
2825.000,0.000,33.500
2825.250,0.000,34.000
2825.500,0.000,35.000
2825.750,0.000,32.000
2826.000,0.000,35.000
2826.250,0.000,38.500
2826.500,0.000,35.000
2826.750,0.000,43.000
2827.000,0.000,35.500
2827.250,0.000,42.500
2827.500,0.000,39.500
2827.750,0.000,37.000
2828.000,0.000,34.500
2828.250,0.000,34.000
2828.500,0.000,35.000
2828.750,0.000,42.000
2829.000,0.000,47.500
2829.250,0.000,44.500
2829.500,0.000,42.000
2829.750,0.000,47.500
2830.000,0.000,46.500
2830.250,0.000,51.000
2830.500,0.000,42.500
2830.750,0.000,47.500
2831.000,0.000,45.500
2831.250,0.000,44.500
2831.500,0.000,42.500
2831.750,0.000,41.000
2832.000,0.000,41.500
2832.250,0.000,49.000
2832.500,0.000,42.500
2832.750,0.000,42.500
2833.000,0.000,43.000
2833.250,0.000,46.500
2833.500,0.000,43.500
2833.750,0.000,44.500
2834.000,0.000,44.500
2834.250,0.000,46.500
2834.500,0.000,50.500
2834.750,0.000,57.000
2835.000,0.000,60.500
2835.250,0.000,61.500
2835.500,0.000,60.500
2835.750,0.000,63.000
2836.000,0.000,62.500
2836.250,0.000,64.500
2836.500,138.500,68.500
2836.750,138.500,66.000
2837.000,137.750,68.500
2837.250,135.750,67.500
2837.500,135.750,67.500
2837.750,135.000,64.500
2838.000,135.000,61.500
2838.250,134.250,61.000
2838.500,134.250,60.500
2838.750,133.500,58.500
2839.000,133.500,54.500
2839.250,132.000,52.000
2839.500,132.500,52.500
2839.750,132.500,50.500
2840.000,131.750,47.000
2840.250,131.750,47.000
2840.500,132.750,44.500
2840.750,132.750,43.500
2841.000,134.250,43.500
2841.250,134.250,42.500
2841.500,136.250,41.500
2841.750,137.750,41.500
2842.000,137.750,42.000
2842.250,138.500,41.000
2842.500,138.500,41.500
2842.750,138.000,38.000
2843.000,138.250,40.000
2843.250,138.250,39.000
2843.500,135.000,39.000
2843.750,135.000,41.000
2844.000,133.250,38.000
2844.250,133.250,41.500
2844.500,132.000,43.000
2844.750,132.000,44.500
2845.000,131.500,45.000
2845.250,131.500,45.000
2845.500,131.500,39.000
2845.750,131.500,41.500
2846.000,131.000,46.500
2846.250,131.000,47.000
2846.500,129.500,44.500
2846.750,129.500,42.500
2847.000,129.500,45.000
2847.250,128.500,45.500
2847.500,128.500,41.500
2847.750,128.500,41.500
2848.000,128.500,44.500
2848.250,128.750,43.500
2848.500,128.750,40.000
2848.750,129.250,39.000
2849.000,129.250,41.000
2849.250,129.500,43.000
2849.500,129.500,38.000
2849.750,129.500,37.500
2850.000,128.500,40.500
2850.250,128.500,41.000
2850.500,128.750,41.000
2850.750,128.750,37.000
2851.000,129.000,37.000
2851.250,129.000,39.500
2851.500,128.500,39.500
2851.750,128.500,39.000
2852.000,128.750,34.500
2852.250,128.750,38.500
2852.500,129.750,41.000
2852.750,130.750,39.500
2853.000,130.750,35.500
2853.250,131.500,36.000
2853.500,131.500,38.000
2853.750,133.500,38.000
2854.000,133.500,35.500
2854.250,136.500,36.500
2854.500,137.250,38.000
2854.750,137.250,37.500
2855.000,137.000,36.000
2855.250,137.000,35.500
2855.500,136.750,36.500
2855.750,136.750,37.500
2856.000,135.750,37.500
2856.250,135.750,36.500
2856.500,131.500,37.000
2856.750,131.500,36.500
2857.000,128.250,37.000
2857.250,127.250,37.000
2857.500,127.250,36.500
2857.750,126.250,35.000
2858.000,126.250,34.500
2858.250,124.500,35.500
2858.500,124.500,36.500
2858.750,123.000,36.500
2859.000,123.000,34.500
2859.250,120.750,33.500
2859.500,120.750,35.000
2859.750,120.250,35.500
2860.000,120.250,34.500
2860.250,118.250,32.000
2860.500,118.250,37.000
2860.750,118.500,36.500
2861.000,118.500,34.500
2861.250,118.750,31.500
2861.500,118.750,32.500
2861.750,118.750,35.000
2862.000,118.750,35.000
2862.250,118.750,34.000
2862.500,118.750,31.000
2862.750,119.500,33.000
2863.000,119.500,34.500
2863.250,119.250,34.500
2863.500,119.250,32.000
2863.750,119.250,32.000
2864.000,118.000,33.500
2864.250,118.000,34.000
2864.500,118.500,34.000
2864.750,118.500,31.500
2865.000,119.250,33.500
2865.250,119.250,33.500
2865.500,119.250,33.500
2865.750,119.250,33.000
2866.000,120.000,30.500
2866.250,121.000,31.000
2866.500,121.000,33.000
2866.750,123.500,32.500
2867.000,123.500,32.500
2867.250,126.250,31.000
2867.500,126.250,31.500
2867.750,126.500,32.000
2868.000,126.500,32.500
2868.250,127.750,29.500
2868.500,127.750,30.500
2868.750,127.750,32.500
2869.000,127.750,31.500
2869.250,128.500,31.500
2869.500,128.500,31.500
2869.750,126.750,31.000
2870.000,126.750,31.500
2870.250,126.250,30.500
2870.500,126.250,29.500
2870.750,126.250,30.500
2871.000,127.000,29.000
2871.250,127.000,29.000
2871.500,125.250,29.000
2871.750,125.250,29.000
2872.000,123.750,29.000
2872.250,123.750,28.000
2872.500,121.500,28.000
2872.750,121.500,28.000
2873.000,120.500,28.000
2873.250,120.500,27.000
2873.500,118.000,27.500
2873.750,118.000,27.000
2874.000,116.000,26.500
2874.250,116.000,27.000
2874.500,116.000,28.000
2874.750,115.250,28.000
2875.000,115.250,27.000
2875.250,113.500,27.000
2875.500,113.500,27.000
2875.750,113.500,26.500
2876.000,113.500,25.500
2876.250,113.000,24.000
2876.500,113.000,24.500
2876.750,113.000,25.500
2877.000,113.000,24.000
2877.250,113.000,23.500
2877.500,113.000,24.000
2877.750,112.750,24.000
2878.000,112.750,23.000
2878.250,112.750,23.000
2878.500,112.750,24.000
2878.750,112.750,24.500
2879.000,112.750,26.000
2879.250,113.000,26.000
2879.500,113.000,27.000
2879.750,0.000,29.000
2880.000,0.000,30.500
2880.250,0.000,33.000
2880.500,0.000,35.000
2880.750,0.000,29.500
2881.000,123.000,29.500
2881.250,123.000,30.000
2881.500,122.250,30.500
2881.750,122.250,31.000
2882.000,122.500,31.000
2882.250,122.500,30.500
2882.500,121.000,30.000
2882.750,121.000,29.500
2883.000,121.000,28.500
2883.250,121.000,28.000
2883.500,121.500,28.000
2883.750,121.500,27.500
2884.000,121.500,27.500
2884.250,121.500,28.000
2884.500,120.500,28.000
2884.750,120.500,27.500
2885.000,119.500,28.500
2885.250,119.500,27.500
2885.500,118.750,27.000
2885.750,118.750,27.500
2886.000,119.000,27.500
2886.250,119.000,28.000
2886.500,122.000,28.500
2886.750,122.000,28.500
2887.000,129.000,28.500
2887.250,129.000,29.000
2887.500,133.500,29.500
2887.750,134.000,29.500
2888.000,134.000,30.000
2888.250,133.500,29.500
2888.500,133.500,29.500
2888.750,133.000,30.000
2889.000,133.000,29.500
2889.250,131.750,29.000
2889.500,131.750,29.500
2889.750,130.500,30.000
2890.000,130.500,30.000
2890.250,129.500,28.500
2890.500,128.500,28.000
2890.750,128.500,28.500
2891.000,129.500,28.000
2891.250,129.500,28.000
2891.500,126.500,28.000
2891.750,126.500,28.000
2892.000,125.750,27.500
2892.250,125.750,27.500
2892.500,126.000,28.000
2892.750,126.000,27.500
2893.000,126.250,27.000
2893.250,126.250,28.500
2893.500,126.250,31.500
2893.750,126.500,30.500
2894.000,126.750,28.500
2894.250,126.750,28.000
2894.500,126.500,29.500
2894.750,126.500,27.000
2895.000,126.500,28.500
2895.250,126.500,31.500
2895.500,126.500,39.500
2895.750,126.500,46.500
2896.000,126.500,41.000
2896.250,126.500,40.000
2896.500,126.500,38.500
2896.750,126.500,40.500
2897.000,126.500,40.500
2897.250,126.500,40.500
2897.500,0.000,41.500
2897.750,0.000,40.500
2898.000,0.000,39.500
2898.250,0.000,40.500
2898.500,0.000,39.500
2898.750,134.750,37.500
2899.000,134.750,37.000
2899.250,134.750,35.500
2899.500,134.750,35.500
2899.750,134.250,36.500
2900.000,134.250,36.500
2900.250,134.250,36.500
2900.500,134.250,36.000
2900.750,134.250,35.000
2901.000,133.000,36.000
2901.250,133.000,36.000
2901.500,132.750,36.000
2901.750,132.750,36.000
2902.000,131.500,36.500
2902.250,131.500,37.000
2902.500,131.500,37.000
2902.750,131.500,38.000
2903.000,131.500,37.000
2903.250,131.500,37.500
2903.500,133.500,38.500
2903.750,133.500,38.500
2904.000,132.750,38.000
2904.250,132.250,40.000
2904.500,132.250,40.500
2904.750,132.750,41.000
2905.000,132.750,42.500
2905.250,132.000,42.500
2905.500,132.000,42.000
2905.750,133.000,43.500
2906.000,132.250,44.500
2906.250,132.250,45.500
2906.500,133.000,45.000
2906.750,133.000,48.500
2907.000,132.750,48.500
2907.250,132.750,47.000
2907.500,135.000,43.500
2907.750,135.000,42.500
2908.000,137.250,40.000
2908.250,139.000,40.500
2908.500,139.000,40.000
2908.750,138.750,39.500
2909.000,138.750,42.500
2909.250,139.000,44.500
2909.500,137.750,44.000
2909.750,137.750,43.000
2910.000,136.500,41.000
2910.250,136.500,39.500
2910.500,135.750,46.000
2910.750,135.750,43.500
2911.000,135.750,48.000
2911.250,135.750,51.500
2911.500,135.750,54.500
2911.750,135.750,56.000
2912.000,136.000,55.000
2912.250,136.000,51.500
2912.500,136.000,53.000
2912.750,136.000,51.000
2913.000,135.500,58.500
2913.250,135.500,61.500
2913.500,136.000,58.000
2913.750,136.000,52.500
2914.000,134.250,60.500
2914.250,134.250,67.000
2914.500,133.500,66.000
2914.750,133.500,63.500
2915.000,132.250,63.000
2915.250,132.250,61.000
2915.500,132.250,60.500
2915.750,132.250,60.500
2916.000,132.250,59.000
2916.250,132.250,58.500
2916.500,132.250,59.000
2916.750,132.250,61.500
2917.000,132.250,59.500
2917.250,132.250,55.500
2917.500,132.500,58.500
2917.750,132.500,61.000
2918.000,132.500,57.000
2918.250,132.500,51.500
2918.500,0.000,51.500
2918.750,0.000,55.000
2919.000,0.000,44.500
2919.250,0.000,50.500
2919.500,0.000,46.500
2919.750,0.000,41.500
2920.000,0.000,39.500
2920.250,0.000,36.500
2920.500,0.000,34.500
2920.750,0.000,32.500
2921.000,0.000,31.500
2921.250,0.000,39.500
2921.500,0.000,46.000
2921.750,0.000,43.000
2922.000,0.000,48.500
2922.250,0.000,51.500
2922.500,0.000,41.500
2922.750,0.000,49.000
2923.000,0.000,47.000
2923.250,0.000,45.000
2923.500,0.000,40.500
2923.750,0.000,38.500
2924.000,0.000,37.000
2924.250,0.000,35.000
2924.500,0.000,33.000
2924.750,0.000,34.500
2925.000,0.000,35.500
2925.250,0.000,31.500
2925.500,0.000,29.500
2925.750,0.000,32.500
2926.000,0.000,29.000
2926.250,0.000,31.000
2926.500,0.000,30.000
2926.750,0.000,30.000
2927.000,0.000,34.500
2927.250,0.000,29.000
2927.500,0.000,30.500
2927.750,0.000,32.000
2928.000,0.000,30.500
2928.250,0.000,29.500
2928.500,0.000,28.500
2928.750,0.000,33.500
2929.000,0.000,39.500
2929.250,0.000,42.500
2929.500,0.000,43.000
2929.750,0.000,43.500
2930.000,0.000,51.500
2930.250,0.000,60.000
2930.500,0.000,63.000
2930.750,0.000,66.000
2931.000,0.000,64.000
2931.250,0.000,67.500
2931.500,0.000,69.500
2931.750,0.000,68.500
2932.000,0.000,70.000
2932.250,0.000,74.000
2932.500,131.000,73.000
2932.750,131.000,72.500
2933.000,130.250,67.500
2933.250,130.250,69.000
2933.500,129.000,64.500
2933.750,129.000,65.500
2934.000,129.500,65.500
2934.250,129.000,66.500
2934.500,129.000,62.500
2934.750,129.000,59.000
2935.000,129.000,61.000
2935.250,129.750,60.000
2935.500,129.750,55.500
2935.750,129.750,52.500
2936.000,129.750,52.500
2936.250,129.750,54.000
2936.500,129.750,51.500
2936.750,129.750,46.500
2937.000,129.750,49.500
2937.250,130.000,48.500
2937.500,130.000,45.500
2937.750,131.250,45.000
2938.000,133.250,48.500
2938.250,133.250,48.500
2938.500,134.500,46.000
2938.750,134.500,42.500
2939.000,135.500,47.000
2939.250,136.000,46.000
2939.500,136.000,42.000
2939.750,135.250,46.500
2940.000,135.250,49.000
2940.250,134.250,47.500
2940.500,134.250,44.000
2940.750,132.750,45.500
2941.000,133.000,46.000
2941.250,133.000,43.000
2941.500,132.750,44.500
2941.750,132.750,45.500
2942.000,133.500,44.500
2942.250,133.500,42.500
2942.500,133.500,44.000
2942.750,133.500,43.500
2943.000,132.500,41.500
2943.250,132.500,40.500
2943.500,132.750,42.500
2943.750,132.500,41.500
2944.000,132.500,41.000
2944.250,132.000,40.500
2944.500,132.000,41.000
2944.750,132.000,39.500
2945.000,132.000,39.000
2945.250,133.250,40.500
2945.500,133.250,41.000
2945.750,135.250,40.500
2946.000,136.000,38.000
2946.250,136.000,37.500
2946.500,136.750,38.000
2946.750,136.750,37.000
2947.000,136.750,39.000
2947.250,136.750,37.500
2947.500,136.000,38.500
2947.750,134.250,38.000
2948.000,134.250,36.500
2948.250,132.500,36.500
2948.500,132.500,35.500
2948.750,133.500,34.500
2949.000,133.500,35.000
2949.250,131.250,34.000
2949.500,131.250,32.500
2949.750,132.750,32.500
2950.000,132.250,32.000
2950.250,132.250,33.500
2950.500,130.750,32.000
2950.750,130.750,32.500
2951.000,129.250,32.000
2951.250,129.250,31.000
2951.500,129.500,32.500
2951.750,129.500,33.000
2952.000,129.500,33.000
2952.250,127.500,32.500
2952.500,127.500,34.000
2952.750,127.250,35.000
2953.000,127.250,33.000
2953.250,126.750,32.000
2953.500,126.750,31.500
2953.750,125.500,33.000
2954.000,125.500,33.000
2954.250,125.250,32.000
2954.500,125.250,30.500
2954.750,124.000,31.000
2955.000,124.000,32.000
2955.250,123.500,31.000
2955.500,123.500,30.000
2955.750,124.000,29.000
2956.000,124.000,29.000
2956.250,123.000,29.000
2956.500,123.000,29.500
2956.750,123.000,31.000
2957.000,123.000,31.000
2957.250,124.250,29.500
2957.500,124.250,29.500
2957.750,125.500,30.500
2958.000,128.000,29.000
2958.250,128.000,28.500
2958.500,129.750,27.500
2958.750,129.750,28.000
2959.000,130.500,29.000
2959.250,130.500,28.500
2959.500,131.500,27.500
2959.750,131.500,27.000
2960.000,131.500,27.500
2960.250,131.500,28.000
2960.500,129.250,27.000
2960.750,126.250,26.000
2961.000,126.250,26.000
2961.250,124.750,27.000
2961.500,124.750,27.000
2961.750,122.500,26.500
2962.000,122.500,26.000
2962.250,119.750,25.500
2962.500,119.750,25.500
2962.750,121.250,26.500
2963.000,121.250,25.500
2963.250,125.000,25.000
2963.500,125.000,24.500
2963.750,129.000,25.000
2964.000,129.000,25.500
2964.250,130.250,25.500
2964.500,130.250,25.500
2964.750,130.250,24.500
2965.000,130.250,23.500
2965.250,130.750,24.000
2965.500,130.750,25.000
2965.750,130.750,25.000
2966.000,130.250,24.000
2966.250,130.250,23.500
2966.500,128.500,24.000
2966.750,128.500,24.500
2967.000,127.250,24.500
2967.250,127.250,23.500
2967.500,127.000,23.000
2967.750,127.000,23.000
2968.000,127.000,23.500
2968.250,127.000,24.500
2968.500,127.000,24.000
2968.750,127.000,23.000
2969.000,126.750,22.500
2969.250,126.750,22.500
2969.500,127.000,22.000
2969.750,138.500,22.000
2970.000,138.500,23.000
2970.250,137.000,23.500
2970.500,137.000,23.000
2970.750,133.750,21.500
2971.000,133.750,23.000
2971.250,134.250,24.500
2971.500,133.000,23.000
2971.750,133.000,22.500
2972.000,131.000,23.000
2972.250,131.000,24.500
2972.500,129.000,24.500
2972.750,129.000,23.000
2973.000,127.000,22.500
2973.250,127.000,22.500
2973.500,127.500,24.000
2973.750,127.500,24.500
2974.000,126.750,23.500
2974.250,126.750,25.500
2974.500,126.500,26.000
2974.750,126.500,25.000
2975.000,126.750,26.500
2975.250,126.750,27.000
2975.500,129.000,27.000
2975.750,130.250,26.500
2976.000,130.250,26.500
2976.250,133.500,27.500
2976.500,133.500,28.000
2976.750,134.500,28.000
2977.000,134.500,27.500
2977.250,135.000,26.000
2977.500,135.000,26.000
2977.750,135.750,27.000
2978.000,135.500,27.500
2978.250,135.500,26.500
2978.500,134.000,26.000
2978.750,134.000,25.000
2979.000,133.750,25.500
2979.250,133.750,26.500
2979.500,134.500,27.000
2979.750,133.500,26.500
2980.000,133.500,25.500
2980.250,132.750,25.000
2980.500,132.750,24.500
2980.750,133.500,24.000
2981.000,133.500,25.500
2981.250,133.500,26.000
2981.500,133.500,25.500
2981.750,134.000,25.000
2982.000,135.250,23.500
2982.250,135.250,23.000
2982.500,134.250,24.000
2982.750,134.250,25.000
2983.000,136.750,25.500
2983.250,136.750,24.500
2983.500,138.750,24.000
2983.750,142.000,24.000
2984.000,142.000,25.000
2984.250,143.250,25.500
2984.500,143.250,25.500
2984.750,144.500,24.000
2985.000,143.250,24.000
2985.250,143.250,23.000
2985.500,142.750,23.500
2985.750,142.750,25.000
2986.000,141.750,25.000
2986.250,138.500,23.500
2986.500,138.500,22.500
2986.750,136.750,23.000
2987.000,136.750,24.000
2987.250,135.000,24.500
2987.500,135.000,24.000
2987.750,134.000,23.000
2988.000,134.000,22.500
2988.250,131.000,22.500
2988.500,129.000,23.000
2988.750,129.000,23.000
2989.000,128.000,24.500
2989.250,128.000,25.500
2989.500,130.750,25.000
2989.750,130.750,24.500
2990.000,130.500,24.500
2990.250,130.500,24.000
2990.500,130.750,24.000
2990.750,130.750,25.000
2991.000,132.750,26.000
2991.250,132.000,25.500
2991.500,132.000,25.000
2991.750,133.500,24.000
2992.000,133.500,24.000
2992.250,135.750,25.000
2992.500,135.750,26.000
2992.750,136.500,26.500
2993.000,138.250,27.000
2993.250,138.250,27.500
2993.500,140.250,27.500
2993.750,140.250,28.500
2994.000,140.750,29.500
2994.250,140.750,29.500
2994.500,139.250,27.500
2994.750,141.250,27.000
2995.000,141.250,27.000
2995.250,140.250,27.500
2995.500,140.250,28.000
2995.750,140.750,28.500
2996.000,140.750,27.000
2996.250,140.750,26.000
2996.500,139.750,25.000
2996.750,139.750,25.000
2997.000,137.750,25.500
2997.250,137.750,26.000
2997.500,137.750,25.500
2997.750,135.750,28.500
2998.000,135.750,30.500
2998.250,135.250,22.500
2998.500,135.250,24.000
2998.750,136.750,24.500
2999.000,136.750,24.500
2999.250,139.250,25.000
2999.500,140.750,25.000
2999.750,140.750,24.500
3000.000,141.000,25.000
3000.250,141.000,26.000
3000.500,141.750,26.500
3000.750,141.750,26.000
3001.000,141.750,33.500
3001.250,141.750,29.000
3001.500,141.750,26.000
3001.750,142.000,26.500
3002.000,142.000,27.500
3002.250,142.000,27.500
3002.500,136.750,28.000
3002.750,136.750,28.500
3003.000,136.000,31.000
3003.250,136.000,30.500
3003.500,136.250,30.000
3003.750,136.250,29.500
3004.000,134.750,29.000
3004.250,134.750,28.500
3004.500,134.500,29.000
3004.750,135.000,30.500
3005.000,135.000,32.000
3005.250,133.750,32.500
3005.500,133.750,32.500
3005.750,133.750,32.500
3006.000,133.750,31.500
3006.250,133.750,32.000
3006.500,135.250,31.500
3006.750,135.250,33.500
3007.000,136.750,35.500
3007.250,136.750,35.000
3007.500,137.500,35.500
3007.750,137.500,35.000
3008.000,138.500,35.000
3008.250,137.500,35.500
3008.500,137.500,36.000
3008.750,138.000,35.500
3009.000,138.000,36.000
3009.250,136.750,37.000
3009.500,136.750,39.000
3009.750,134.750,40.000
3010.000,133.500,39.000
3010.250,133.500,39.000
3010.500,132.750,38.000
3010.750,132.750,38.500
3011.000,132.750,41.500
3011.250,132.750,43.500
3011.500,131.250,44.500
3011.750,131.750,47.000
3012.000,131.750,47.500
3012.250,131.750,46.500
3012.500,132.000,48.500
3012.750,132.000,51.000
3013.000,132.000,51.000
3013.250,133.500,49.000
3013.500,133.500,48.500
3013.750,135.000,50.500
3014.000,135.000,52.000
3014.250,135.750,50.500
3014.500,136.250,53.500
3014.750,136.250,54.500
3015.000,136.250,47.500
3015.250,136.250,50.500
3015.500,134.250,51.500
3015.750,134.250,49.500
3016.000,134.500,45.500
3016.250,134.500,40.500
3016.500,134.500,45.000
3016.750,134.500,41.000
3017.000,134.250,42.500
3017.250,134.250,50.000
3017.500,134.250,53.000
3017.750,134.250,54.000
3018.000,134.250,52.500
3018.250,134.250,70.500
3018.500,0.000,63.000
